record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
131237100067,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,厨子入木造愛染明王坐像,,都心西部直下地震,No data
131237100068,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,旧東船堀村宇田川家文書,,都心西部直下地震,No data
131237100069,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,漆塗り,,都心西部直下地震,No data
131237100070,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造日蓮聖人坐像,,都心西部直下地震,No data
131237100071,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造奪衣婆坐像,,都心西部直下地震,No data
131237100072,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,松浦信正関係資料,,都心西部直下地震,No data
131237100073,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,紙本著色黄檗宗祖師像,,都心西部直下地震,No data
131237100074,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,ゆかた染(長板中形),,都心西部直下地震,No data
131237100076,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,厨子入木造観音菩薩像及び勢至菩薩像 附、銅製天蓋、木造宝塔、木造舎利容器,,都心西部直下地震,No data
131237100077,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,組子建具,,都心西部直下地震,No data
131237100078,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,組紐,,都心西部直下地震,No data
131237100079,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下鎌田の富士講(旧下鎌田地区),,都心西部直下地震,No data
131237100080,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,椿の庚申講用具,,都心西部直下地震,No data
131237100081,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,桑川の庚申講用具,,都心西部直下地震,No data
131237100082,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下鎌田の富士講用具及び関連資料,,都心西部直下地震,No data
131237100083,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下鎌田の富士講講元伝来資料,,都心西部直下地震,No data
131237100084,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,池田孤村筆画軸,,都心西部直下地震,No data
131237100085,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,常燈明,,都心西部直下地震,No data
131237100086,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造不動明王坐像,,都心西部直下地震,No data
131237100087,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造大塚氏先祖夫妻坐像,,都心西部直下地震,No data
131237100088,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,石造釈迦如来坐像,,都心西部直下地震,No data
131237100089,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,浅間神社の富士講碑,,都心西部直下地震,No data
131237100090,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,新川梨の碑,,都心西部直下地震,No data
131237100091,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,観音庚申塔,,都心西部直下地震,No data
131237100092,13123,江戸川区,Tokyo Metropolitan,Designated,未判定,未細分,point,天明三年浅間山噴火横死者供養碑,,都心西部直下地震,No data
131237100093,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,田島家文書,,都心西部直下地震,No data
131237100094,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,葛西囃子,,都心西部直下地震,No data
131237100095,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,葛西のおしゃらく,,都心西部直下地震,No data
131237100096,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,葛西の里神楽,,都心西部直下地震,No data
131237100097,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,田島図書の墓,,都心西部直下地震,No data
131237100098,13123,江戸川区,Tokyo Metropolitan,Designated,未判定,未細分,point,一之江名主屋敷,,都心西部直下地震,No data
131237100099,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,二之江神社のケヤキ,,都心西部直下地震,No data
131237100100,13123,江戸川区,National,Designated,未判定,未細分,point,善養寺影向のマツ,,都心西部直下地震,No data
131237100101,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造聖徳太子立像,,都心西部直下地震,No data
131237100102,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造薬師如来立像,,都心西部直下地震,No data
131237100103,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造阿弥陀如来坐像,,都心西部直下地震,No data
131237100104,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造日蓮聖人坐像 附・台座板墨書(文禄三年),,都心西部直下地震,No data
131237100105,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,木造阿弥陀如来立像 附・紙本墨書造立趣旨文書一紙,,都心西部直下地震,No data
131237100106,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,絹本着色六地蔵菩薩画像,,都心西部直下地震,No data
131237100107,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,成田山不動明王石造道標,,都心西部直下地震,No data
131237100108,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,慈恩寺道の石造道標,,都心西部直下地震,No data
131237100109,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,雷不動明王石造道標,,都心西部直下地震,No data
131237100110,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,逆井の富士塚(浅間神社),,都心西部直下地震,No data
131237100111,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,安養寺念仏講,,都心西部直下地震,No data
131237100112,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,加納甚内の墓,,都心西部直下地震,No data
131237100113,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,紙本墨書大曼荼羅,,都心西部直下地震,No data
131237100114,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,船堀の富士塚,,都心西部直下地震,No data
131237100115,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,長島の富士塚,,都心西部直下地震,No data
131237100116,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下鎌田の富士塚,,都心西部直下地震,No data
131237100117,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,上鎌田の富士塚,,都心西部直下地震,No data
131237100118,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,桑川の富士塚,,都心西部直下地震,No data
131237100119,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,中割の富士塚,,都心西部直下地震,No data
131237100120,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,今井の富士塚,,都心西部直下地震,No data
131237100121,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下篠崎の念仏講,,都心西部直下地震,No data
131237100122,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,笹ヶ崎の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100123,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,小岩田のばんどう道庚申塔石造道標,,都心西部直下地震,No data
131237100124,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下平井の観世音菩薩浅草道石造道標,,都心西部直下地震,No data
131237100125,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,下篠崎本郷の河原道石造道標,,都心西部直下地震,No data
131237100126,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,御番所町の慈恩寺道石造道標,,都心西部直下地震,No data
131237100127,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,伊予田の観世音道石造道標,,都心西部直下地震,No data
131237100128,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,庚申堂の浅草道石造道標,,都心西部直下地震,No data
131237100129,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,四股の石造四面道標,,都心西部直下地震,No data
131237100130,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,東小松川中道の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100131,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,東小松川田子沼の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100132,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,中小岩の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100133,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,鹿骨の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100134,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,上篠崎柳島の庚申塔河原道石造道標,,都心西部直下地震,No data
131237100135,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,本一色の石造道標,,都心西部直下地震,No data
131237100136,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,河原渡場道の庚申塔石造道標,,都心西部直下地震,No data
131237100137,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,上鎌田の庚申塔行徳道石造道標,,都心西部直下地震,No data
131237100138,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,第六天の石造道標,,都心西部直下地震,No data
131237100139,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,四股の供養塔石造道標,,都心西部直下地震,No data
131237100140,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,谷河内の河原道石造道標,,都心西部直下地震,No data
131237100141,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,中小岩の成田道石造道標,,都心西部直下地震,No data
131237100142,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,西一之江の河原道石造道標,,都心西部直下地震,No data
131237100143,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,小岩不動尊逆井道向石造道標、小岩不動尊市川向石造道標,,都心西部直下地震,No data
131237100144,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,二之江の行徳道石造道標,,都心西部直下地震,No data
131237100145,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,中小岩の庚申塔市川道石造道標,,都心西部直下地震,No data
131237100146,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,四股橋石造橋桁(部分),,都心西部直下地震,No data
131237100147,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,逆井の渡し跡,,都心西部直下地震,No data
131237100148,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,御番所町跡,,都心西部直下地震,No data
131237100149,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,元佐倉道跡,,都心西部直下地震,No data
131237100150,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,諏訪神社旧本殿,,都心西部直下地震,No data
131237100151,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,武蔵国葛飾郡西小松川村縮全図,,都心西部直下地震,No data
131237100152,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,武蔵国葛飾郡松本村全図,,都心西部直下地震,No data
131237100153,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,日祐筆紙本墨書大曼荼羅(一幅) 日全筆紙本墨書大曼荼羅(一幅),,都心西部直下地震,No data
131237100154,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,八幡神社所在の地蔵菩薩像庚申塔(万治元年銘),,都心西部直下地震,No data
131237100155,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,法然寺所在の庚申塔(万治二年銘),,都心西部直下地震,No data
131237100156,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,称専寺所在の地蔵菩薩像庚申塔(万治三年銘),,都心西部直下地震,No data
131237100157,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,称専寺所在の阿弥陀如来像庚申塔(万治三年銘),,都心西部直下地震,No data
131237100158,13123,江戸川区,Unknown,Unknown,未判定,未細分,point,西光寺所在の地蔵菩薩像庚申塔(万治三年銘),,都心西部直下地震,No data
